,iso3c,year,Code_Country,Ref_Y,Country,TyH_Vote,TyH_Seats,Dalton_Vote,Dalton_Seats,Knutsen_Vote,Knutsen_Seats,VDEM_pol,Dalton_OP,election,party_replacement_v,Volat_A_Cohen_2pct,Volat_A_Cohen_5pct,Volat_A_Cohen_7pct,stable_party_v,Volat_B_Cohen_2pct,Volat_B_Cohen_5pct,Volat_B_Cohen_7pct,volatility,Evolat_Cohen_2pct,Evolat_Cohen_5pct,Evolat_Cohen_7pct,Volat_A_Schmidt,Volat_B_Schmidt,Evolat_Schmidt,Enph_Schmidt,gdppc,gdp_growth,inflation,unemployment,gini,PR_system,IDEA_ES_Legislature,IDEA_ES_President,Lib_Dem_Index,Elect_Dem_Index,Legislative.size,Dist_Mag_mean,iso2c,country,GC.DOD.TOTL.GD.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.KD,FS.AST.PRVT.GD.ZS,BN.CAB.XOKA.GD.ZS,SP.POP.DPND,NY.GDP.PCAP.KD,NE.TRD.GNFS.ZS,BX.KLT.DINV.WD.GD.ZS,NE.CON.GOVT.ZS,region,capital,longitude,latitude,income,lending,gdppc_wb,gdpgrowth_wb,gdpconstant_wb,domesticcredit,debt,currentacc,pop,trade,fdi,spending
168,CRI,2019,6,0,Costa Rica ,,,,,,,-0.883,5.258,0,,,,,,,,,,,,,,,,,,1.111,2.1,11.49,48.2,PR,List PR,TRS,0.848,0.899,57,8.1,CR,Costa Rica,,2.417511818,64382490583,56.17810651,-1.282502587,44.84162022,12755.1684,65.76053002,4.220940195,16.75120098,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD,12755.1684,2.417511818,64382490583,56.17810651,,-1.282502587,44.84162022,65.76053002,4.220940195,16.75120098
169,ECU,1992,7,0,Ecuador ,,,,,,,0.108,,1,0.11,0.1,0.09,0.09,0.11,0.091,0.061,0.023,0.22,0.192,0.15,0.113,,,,6.61,6715.5,-0.207,54.34,8.56,,PR,List PR,TRS,0.483,0.732,77,4.5,EC,Ecuador,,2.114310675,46521725706,,-0.674247786,72.14270063,4341.280048,44.80654365,0.983738574,9.93883891,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4341.280048,2.114310675,46521725706,,,-0.674247786,72.14270063,44.80654365,0.983738574,9.93883891
170,ECU,1993,7,0,Ecuador ,,,,,,,0.108,,0,0.11,0.1,0.09,0.09,0.11,0.091,0.061,0.023,0.22,0.192,0.15,0.113,,,,6.61,6770.2,-0.309,45,7.95,,PR,List PR,TRS,0.474,0.731,77,4.5,EC,Ecuador,,1.973218079,47439700808,,-4.482299323,71.26989556,4327.863333,43.17121842,2.501330956,10.60395004,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4327.863333,1.973218079,47439700808,,,-4.482299323,71.26989556,43.17121842,2.501330956,10.60395004
171,ECU,1994,7,0,Ecuador ,,,,,,,0.108,,0,0.11,0.1,0.09,0.09,0.11,0.091,0.061,0.023,0.22,0.192,0.15,0.113,,,,5.9,6940.1,1.965,27.44,6.68,53.4,PR,List PR,TRS,0.468,0.726,77,5.6,EC,Ecuador,,4.258250468,49459802090,,-3.955845358,70.41397005,4412.902079,43.7777475,2.537928973,10.95679186,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4412.902079,4.258250468,49459802090,,,-3.955845358,70.41397005,43.7777475,2.537928973,10.95679186
172,ECU,1995,7,0,Ecuador ,,,,,,,0.285,,0,0.11,0.1,0.09,0.09,0.11,0.091,0.061,0.023,0.22,0.192,0.15,0.113,,,,5.9,6985.2,0.046,22.89,6.7,,PR,List PR,TRS,0.469,0.728,77,5.6,EC,Ecuador,,2.252548774,50573908255,,-4.092885563,69.58084894,4414.928258,45.91127073,1.85193034,11.21369817,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4414.928258,2.252548774,50573908255,,,-4.092885563,69.58084894,45.91127073,1.85193034,11.21369817
173,ECU,1996,7,1,Ecuador ,1.231,1.275,2.466,2.509,0.897,0.956,0.285,5.501,1,0.22,0.186,0.117,0.054,0.104,0.103,0.068,0.049,0.324,0.289,0.185,0.104,41.9,4.12,46.02,5.109,6993.6,-0.424,24.37,10.38,,PR,List PR,TRS,0.462,0.724,82,5.6,EC,Ecuador,,1.731747514,51449720655,,-0.217391363,68.9264298,4396.221285,44.21570268,1.980782572,10.87543399,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4396.221285,1.731747514,51449720655,,,-0.217391363,68.9264298,44.21570268,1.980782572,10.87543399
174,ECU,1997,7,0,Ecuador ,1.231,1.275,2.466,2.509,0.897,0.956,0.285,5.653,0,0.22,0.186,0.117,0.054,0.104,0.103,0.068,0.049,0.324,0.289,0.185,0.104,41.9,4.12,46.02,5.109,7181.1,2.161,30.64,9.17,,PR,List PR,TRS,0.471,0.721,82,5.6,EC,Ecuador,,4.327864764,53676394986,,-1.621969817,68.31032528,4491.200946,45.01718632,2.570657755,11.26931276,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4491.200946,4.327864764,53676394986,,,-1.621969817,68.31032528,45.01718632,2.570657755,11.26931276
175,ECU,1998,7,1,Ecuador ,1.355,1.236,2.587,2.471,0.975,0.942,0.285,5.234,1,0.087,0.071,0.06,0,0.166,0.143,0.142,0.142,0.252,0.214,0.203,0.142,73.36,10.81,84.17,5.73,7307.2,1.176,36.1,11.49,,PR,List PR,TRS,0.479,0.719,120,7.4,EC,Ecuador,,3.266529404,55429750211,,-7.49949156,67.69370123,4543.999832,43.39510795,3.109081567,11.09299709,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4543.999832,3.266529404,55429750211,,,-7.49949156,67.69370123,43.39510795,3.109081567,11.09299709
176,ECU,1999,7,0,Ecuador ,1.355,1.236,2.587,2.471,0.975,0.942,0.285,5.234,0,0.087,0.071,0.06,0,0.166,0.143,0.142,0.142,0.252,0.214,0.203,0.142,73.36,10.81,84.17,5.73,6884.8,-6.605,52.24,13.96,58.6,PR,List PR,TRS,0.477,0.718,120,7.4,EC,Ecuador,,-4.739385791,52802720506,,4.673490753,67.02106538,4243.872201,49.2012508,3.300590488,11.7675327,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4243.872201,-4.739385791,52802720506,,,4.673490753,67.02106538,49.2012508,3.300590488,11.7675327
177,ECU,2000,7,0,Ecuador ,1.355,1.236,2.587,2.471,0.975,0.942,0.469,5.263,0,0.087,0.071,0.06,0,0.166,0.143,0.142,0.142,0.252,0.214,0.203,0.142,73.36,10.81,84.17,5.73,6908.2,-0.814,96.09,4.8,56.4,PR,List PR,TRS,0.469,0.719,120,7.4,EC,Ecuador,,1.091801564,53379221434,,6.070706467,66.26864063,4209.344979,59.4646993,-0.127889942,9.350397446,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4209.344979,1.091801564,53379221434,,,6.070706467,66.26864063,59.4646993,-0.127889942,9.350397446
178,ECU,2001,7,0,Ecuador ,1.355,1.236,2.587,2.471,0.975,0.942,0.469,5.145,0,0.087,0.071,0.06,0,0.166,0.143,0.142,0.142,0.252,0.214,0.203,0.142,73.36,10.81,84.17,5.73,7131.2,2.135,37.68,4.25,,PR,List PR,TRS,0.469,0.719,120,7.4,EC,Ecuador,,4.0156299,55522733410,,-2.252609302,65.68960051,4299.202101,50.74505716,2.20108486,9.448934876,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4299.202101,4.0156299,55522733410,,,-2.252609302,65.68960051,50.74505716,2.20108486,9.448934876
179,ECU,2002,7,1,Ecuador ,0.744,1.814,1.916,2.993,0.537,1.142,0.469,4.1,1,0.516,0.463,0.326,0.243,0.226,0.181,0.178,0.075,0.743,0.645,0.505,0.317,42.12,9.44,51.56,5.73,7359.7,2.285,12.48,,,PR,List PR,TRS,0.469,0.719,100,7.4,EC,Ecuador,,4.096776659,57797375793,18.07338282,-4.269947192,64.97581746,4397.423038,49.37654964,2.743572519,9.832440393,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4397.423038,4.096776659,57797375793,18.07338282,,-4.269947192,64.97581746,49.37654964,2.743572519,9.832440393
180,ECU,2003,7,0,Ecuador ,0.744,1.814,1.916,2.993,0.537,1.142,0.469,4.824,0,0.516,0.463,0.326,0.243,0.226,0.181,0.178,0.075,0.743,0.645,0.505,0.317,42.12,9.44,51.56,7.299,7468.5,0.985,7.93,5.66,53.5,PR,List PR,TRS,0.477,0.726,100,7.4,EC,Ecuador,,2.722877337,59371127440,17.23809087,-1.19267472,64.18667185,4440.729795,47.24163069,2.6871311,10.71391242,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4440.729795,2.722877337,59371127440,17.23809087,,-1.19267472,64.18667185,47.24163069,2.6871311,10.71391242
181,ECU,2004,7,0,Ecuador ,0.744,1.814,1.916,2.993,0.537,1.142,0.469,4.484,0,0.516,0.463,0.326,0.243,0.226,0.181,0.178,0.075,0.743,0.645,0.505,0.317,42.12,9.44,51.56,7.299,7958.9,6.407,2.74,5,53.9,PR,List PR,TRS,0.474,0.726,100,7.4,EC,Ecuador,,8.211020917,64246103133,19.75732708,-1.310196648,63.40730759,4725.232443,50.66524037,2.28724133,10.88435422,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4725.232443,8.211020917,64246103133,19.75732708,,-1.310196648,63.40730759,50.66524037,2.28724133,10.88435422
182,ECU,2005,7,0,Ecuador ,0.744,1.814,1.916,2.993,0.537,1.142,0.469,4.096,0,0.516,0.463,0.326,0.243,0.226,0.181,0.178,0.075,0.743,0.645,0.505,0.317,42.12,9.44,51.56,7.44,8256.8,3.544,2.41,3.78,53.1,PR,List PR,TRS,0.473,0.726,100,7.4,EC,Ecuador,,5.291308267,67645562499,21.33376368,1.141794107,62.67802014,4892.691322,56.0998297,1.188746055,10.71784492,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,4892.691322,5.291308267,67645562499,21.33376368,,1.141794107,62.67802014,56.0998297,1.188746055,10.71784492
183,ECU,2006,7,0,Ecuador ,0.134,1.3,1.131,2.533,0.245,1.147,0.469,4.224,1,0.397,0.335,0.2,0.142,0.268,0.243,0.219,0.219,0.665,0.579,0.42,0.362,46.61,8.21,54.82,7.44,8521.6,2.669,3.3,3.55,52.3,PR,List PR,TRS,0.474,0.733,100,7.4,EC,Ecuador,,4.403526434,70624352725,21.80097734,3.717630162,61.8181498,5023.291052,59.70978319,0.579950851,10.6018938,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5023.291052,4.403526434,70624352725,21.80097734,,3.717630162,61.8181498,59.70978319,0.579950851,10.6018938
184,ECU,2007,7,1,Ecuador ,0.134,1.3,1.131,2.533,0.245,1.147,1.099,3.834,0,0.397,0.335,0.2,0.142,0.268,0.243,0.219,0.219,0.665,0.579,0.42,0.362,46.61,8.21,54.82,5.631,8633.6,0.495,2.28,3.14,53.4,PR,List PR,TRS,0.421,0.697,100,7.4,EC,Ecuador,,2.190063972,72171071230,22.84918462,3.69843367,61.05319934,5048.144555,62.58713843,0.380084251,10.92815513,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5048.144555,2.190063972,72171071230,22.84918462,,3.69843367,61.05319934,62.58713843,0.380084251,10.92815513
185,ECU,2008,7,0,Ecuador ,0.134,1.3,1.131,2.533,0.245,1.147,1.504,4.225,0,0.397,0.335,0.2,0.142,0.268,0.243,0.219,0.219,0.665,0.579,0.42,0.362,46.61,8.21,54.82,2.394,9103.9,4.607,8.4,3.92,49.8,PR,List PR,TRS,0.362,0.671,100,7.4,EC,Ecuador,,6.3571306,76759080483,23.72306531,2.86485133,60.33333517,5280.71364,68.05694738,1.712044864,11.83043437,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5280.71364,6.3571306,76759080483,23.72306531,,2.86485133,60.33333517,68.05694738,1.712044864,11.83043437
186,ECU,2009,7,1,Ecuador ,2.146,2.058,3.256,3.188,1.231,1.202,1.504,3.337,1,0.361,0.29,0.254,0.254,0.176,0.163,0.137,0.021,0.537,0.454,0.391,0.275,6.95,32.95,39.9,3.686,9081.4,-1.058,5.16,4.61,48.5,PR,List PR,TRS,0.337,0.636,124,2.74,EC,Ecuador,,0.566491592,77193914220,23.92433578,0.50072127,59.59227221,5224.838337,52.10484902,0.493652336,13.72571673,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5224.838337,0.566491592,77193914220,23.92433578,,0.50072127,59.59227221,52.10484902,0.493652336,13.72571673
187,ECU,2010,7,0,Ecuador ,2.146,2.058,3.256,3.188,1.231,1.202,1.504,2.854,0,0.361,0.29,0.254,0.254,0.176,0.163,0.137,0.021,0.537,0.454,0.391,0.275,6.95,32.95,39.9,3.686,9327.2,1.893,3.55,4.09,48.8,PR,List PR,TRS,0.305,0.598,124,2.74,EC,Ecuador,,3.525298669,79915230251,26.53761191,-2.274860023,58.81326522,5323.737482,60.30323871,0.23850542,13.19965288,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5323.737482,3.525298669,79915230251,26.53761191,,-2.274860023,58.81326522,60.30323871,0.23850542,13.19965288
188,ECU,2011,7,0,Ecuador ,2.146,2.058,3.256,3.188,1.231,1.202,1.504,5.255,0,0.361,0.29,0.254,0.254,0.176,0.163,0.137,0.021,0.537,0.454,0.391,0.275,6.95,32.95,39.9,3.686,9985,6.221,4.47,3.46,45.9,PR,List PR,TRS,0.302,0.59,124,2.74,EC,Ecuador,,7.868140919,86203073183,27.49061116,-0.504733852,58.05557618,5654.92807,64.49023889,0.814974201,12.72904975,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5654.92807,7.868140919,86203073183,27.49061116,,-0.504733852,58.05557618,64.49023889,0.814974201,12.72904975
189,ECU,2012,7,0,Ecuador ,2.146,2.058,3.256,3.188,1.231,1.202,1.504,5.255,0,0.361,0.29,0.254,0.254,0.176,0.163,0.137,0.021,0.537,0.454,0.391,0.275,6.95,32.95,39.9,3.686,10398,4.07,5.1,3.23,46.1,PR,List PR,TRS,0.3,0.599,124,2.74,EC,Ecuador,,5.641962067,91066617872,28.38306914,-0.166549831,57.28622719,5885.099861,61.75111241,0.645345742,13.33729067,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5885.099861,5.641962067,91066617872,28.38306914,,-0.166549831,57.28622719,61.75111241,0.645345742,13.33729067
190,ECU,2013,7,1,Ecuador ,2.623,2.071,3.599,3.198,1.336,1.081,1.504,3.406,1,0.217,0.166,0.057,0.057,0.131,0.131,0.116,0.068,0.348,0.297,0.173,0.125,17.09,17.18,34.27,1.833,10760,3.387,2.72,3.08,46.9,PR,List PR,TRS,0.273,0.563,137,2.74,EC,Ecuador,,4.946511267,95571238386,28.98463766,-0.980667829,56.54986527,6084.443907,59.60615606,0.76430549,14.00538816,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,6084.443907,4.946511267,95571238386,28.98463766,,-0.980667829,56.54986527,59.60615606,0.76430549,14.00538816
191,ECU,2014,7,0,Ecuador ,2.623,2.071,3.599,3.198,1.336,1.081,1.504,3.406,0,0.217,0.166,0.057,0.057,0.131,0.131,0.116,0.068,0.348,0.297,0.173,0.125,17.09,17.18,34.27,1.833,11036,2.199,3.59,3.48,45,PR,List PR,TRS,0.267,0.564,137,2.74,EC,Ecuador,,3.788868549,99192306979,29.49310731,-0.657393329,55.9168436,6218.239195,57.70816899,0.759282222,14.29615603,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,6218.239195,3.788868549,99192306979,29.49310731,,-0.657393329,55.9168436,57.70816899,0.759282222,14.29615603
192,ECU,2015,7,0,Ecuador ,2.623,2.071,3.599,3.198,1.336,1.081,1.504,4.144,0,0.217,0.166,0.057,0.057,0.131,0.131,0.116,0.068,0.348,0.297,0.173,0.125,17.09,17.18,34.27,1.833,10905,-1.508,3.97,3.62,46,PR,List PR,TRS,0.268,0.556,137,2.74,EC,Ecuador,,0.098872608,99290381000,29.3088888,-2.236960735,55.42736235,6124.490887,45.24387715,1.332154559,14.42952263,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,6124.490887,0.098872608,99290381000,29.3088888,,-2.236960735,55.42736235,45.24387715,1.332154559,14.42952263
193,ECU,2016,7,0,Ecuador ,2.623,2.071,3.599,3.198,1.336,1.081,1.504,4.395,0,0.217,0.166,0.057,0.057,0.131,0.131,0.116,0.068,0.348,0.297,0.173,0.125,17.09,17.18,34.27,1.833,10527,-2.898,1.73,4.6,45,PR,List PR,TRS,0.272,0.569,137,2.74,EC,Ecuador,,-1.226383985,98072699669,30.79023233,1.110164809,54.9684319,5947.00199,38.52134034,0.76457723,14.60569393,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5947.00199,-1.226383985,98072699669,30.79023233,,1.110164809,54.9684319,38.52134034,0.76457723,14.60569393
194,ECU,2017,7,1,Ecuador ,3.443,3.81,4.123,4.338,1.597,1.822,1.504,4.054,1,,,,,,,,,,,,,,,,,10637.3,0.574,0.42,3.84,44.7,PR,List PR,TRS,0.325,0.582,137,2.74,EC,Ecuador,,2.368386526,1.00395E+11,34.2771582,-0.175918729,54.589953,5981.132618,42.42172139,0.603612071,14.57125691,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5981.132618,2.368386526,1.00395E+11,34.2771582,,-0.175918729,54.589953,42.42172139,0.603612071,14.57125691
195,ECU,2018,7,0,Ecuador ,3.443,3.81,4.123,4.338,1.597,1.822,1.504,4.176,0,,,,,,,,,,,,,,,,,10638.8,-0.483,-0.22,3.53,45.4,PR,List PR,TRS,0.48,0.674,137,2.74,EC,Ecuador,,1.289291933,1.0169E+11,38.30789495,-1.216129021,54.28736746,5952.218084,46.36213095,1.291066231,14.71635784,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5952.218084,1.289291933,1.0169E+11,38.30789495,,-1.216129021,54.28736746,46.36213095,1.291066231,14.71635784
196,ECU,2019,7,0,Ecuador ,3.443,3.81,4.123,4.338,1.597,1.822,1.504,4.176,0,,,,,,,,,,,,,,,,,,-1.612,0.27,3.81,45.7,PR,List PR,TRS,0.479,0.649,137,2.74,EC,Ecuador,,0.012105103,1.01702E+11,42.48932381,-0.05703938,54.03376663,5853.81306,46.07682119,0.90142951,14.41474424,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD,5853.81306,0.012105103,1.01702E+11,42.48932381,,-0.05703938,54.03376663,46.07682119,0.90142951,14.41474424
197,GTM,1992,9,0,Guatemala ,,,,,,,1.595,,0,0.484,0.465,0.382,0.351,0.128,0.111,0.111,0.111,0.612,0.576,0.493,0.462,48.25,13.32,61.57,4.435,5303.6,2.122,10.05,,,PR,List PR,TRS,0.218,0.391,80,6.1,GT,Guatemala,15.83121931,4.838338847,26887809015,,-6.760948866,96.17080656,2817.231147,45.36224907,0.901268293,6.424883045,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,2817.231147,4.838338847,26887809015,,15.83121931,-6.760948866,96.17080656,45.36224907,0.901268293,6.424883045
198,GTM,1993,9,0,Guatemala ,,,,,,,1.595,,0,0.484,0.465,0.382,0.351,0.128,0.111,0.111,0.111,0.612,0.576,0.493,0.462,48.25,13.32,61.57,4.435,5383,1.31,11.82,,,PR,List PR,TRS,0.226,0.393,80,6.1,GT,Guatemala,13.62250812,3.927131945,27943728752,,-6.15529423,95.91392178,2854.132997,43.77892815,1.25000631,6.356311222,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,2854.132997,3.927131945,27943728752,,13.62250812,-6.15529423,95.91392178,43.77892815,1.25000631,6.356311222
199,GTM,1994,9,0,Guatemala ,,,,,,,1.595,,0,0.484,0.465,0.382,0.351,0.128,0.111,0.111,0.111,0.612,0.576,0.493,0.462,48.25,13.32,61.57,3.467,5414.5,1.475,10.86,,,PR,List PR,TRS,0.242,0.407,80,6.1,GT,Guatemala,13.16194904,4.033741496,29070906535,,-4.816210849,95.48002486,2896.223444,42.3708927,0.502186066,5.573249572,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,2896.223444,4.033741496,29070906535,,13.16194904,-4.816210849,95.48002486,42.3708927,0.502186066,5.573249572
200,GTM,1995,9,0,Guatemala ,,,,,,,1.595,,1,0.742,0.685,0.546,0.546,0.084,0.084,0.084,0.084,0.826,0.77,0.631,0.631,42.7,19.6,62.3,3.467,5501,2.405,8.41,,,PR,List PR,TRS,0.248,0.413,80,4,GT,Guatemala,11.40499902,4.948547502,30509494154,,-3.903679374,94.81379622,2965.891791,44.68943034,0.513121288,5.509959153,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,2965.891791,4.948547502,30509494154,,11.40499902,-3.903679374,94.81379622,44.68943034,0.513121288,5.509959153
201,GTM,1996,9,1,Guatemala ,0.153,0.194,0.87,0.978,0.278,0.352,1.595,4.222,0,0.742,0.685,0.546,0.546,0.084,0.084,0.084,0.084,0.826,0.77,0.631,0.631,42.7,19.6,62.3,2.726,5511.9,0.513,11.06,,,PR,List PR,TRS,0.266,0.445,80,4,GT,Guatemala,11.24183287,2.957779887,31411897836,,-2.877223156,94.42635238,2981.120883,40.39295296,0.490595257,5.080309094,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,2981.120883,2.957779887,31411897836,,11.24183287,-2.877223156,94.42635238,40.39295296,0.490595257,5.080309094
202,GTM,1997,9,0,Guatemala ,0.153,0.194,0.87,0.978,0.278,0.352,-0.809,5.337,0,0.742,0.685,0.546,0.546,0.084,0.084,0.084,0.084,0.826,0.77,0.631,0.631,42.7,19.6,62.3,2.726,5601.2,1.932,9.23,,,PR,List PR,TRS,0.302,0.504,80,4,GT,Guatemala,11.34521767,4.364089947,32782741311,,-3.560984071,93.71049115,3038.713505,41.55195116,3.549179704,4.997301373,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3038.713505,4.364089947,32782741311,,11.34521767,-3.560984071,93.71049115,41.55195116,3.549179704,4.997301373
203,GTM,1998,9,0,Guatemala ,0.153,0.194,0.87,0.978,0.278,0.352,-0.809,5.377,0,0.742,0.685,0.546,0.546,0.084,0.084,0.084,0.084,0.826,0.77,0.631,0.631,42.7,19.6,62.3,2.313,5730.7,2.543,6.61,,,PR,List PR,TRS,0.303,0.504,80,4,GT,Guatemala,11.28016784,4.993527803,34419756613,,-5.357430481,92.80873714,3115.977429,44.42373996,6.941303683,5.677461807,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3115.977429,4.993527803,34419756613,,11.28016784,-5.357430481,92.80873714,44.42373996,6.941303683,5.677461807
204,GTM,1999,9,0,Guatemala ,0.153,0.194,0.87,0.978,0.278,0.352,-0.809,5.377,1,0.262,0.205,0.119,0.119,0.189,0.178,0.147,0.147,0.451,0.383,0.266,0.266,24.52,16.99,41.51,2.354,5824.9,1.415,5.21,,,PR,List PR,TRS,0.306,0.506,113,4,GT,Guatemala,13.47018859,3.847062189,35743906055,,-5.6003762,91.95493511,3160.07953,46.36050685,5.047380675,6.321636149,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3160.07953,3.847062189,35743906055,,13.47018859,-5.6003762,91.95493511,46.36050685,5.047380675,6.321636149
205,GTM,2000,9,1,Guatemala ,1.237,0.727,2.472,1.894,0.663,0.487,-0.809,4.691,0,0.262,0.205,0.119,0.119,0.189,0.178,0.147,0.147,0.451,0.383,0.266,0.266,24.52,16.99,41.51,2.354,5860.3,1.118,5.98,,54.2,PR,List PR,TRS,0.377,0.554,113,4,GT,Guatemala,16.98382301,3.608868717,37033856699,,-5.441492069,91.25532584,3195.39434,49.1455879,-4.088377139,7.00261474,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3195.39434,3.608868717,37033856699,,16.98382301,-5.441492069,91.25532584,49.1455879,-4.088377139,7.00261474
206,GTM,2001,9,0,Guatemala ,1.237,0.727,2.472,1.894,0.663,0.487,-0.809,3.954,0,0.262,0.205,0.119,0.119,0.189,0.178,0.147,0.147,0.451,0.383,0.266,0.266,24.52,16.99,41.51,2.354,5882.7,-0.097,7.29,,,PR,List PR,TRS,0.377,0.554,113,6,GT,Guatemala,20.26902332,2.332574866,37897699133,22.76671319,-6.807336635,90.32224346,3192.308607,70.66903318,-5.088204498,10.21956817,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3192.308607,2.332574866,37897699133,22.76671319,20.26902332,-6.807336635,90.32224346,70.66903318,-5.088204498,10.21956817
207,GTM,2002,9,0,Guatemala ,1.237,0.727,2.472,1.894,0.663,0.487,-0.809,4.427,0,0.262,0.205,0.119,0.119,0.189,0.178,0.147,0.147,0.451,0.383,0.266,0.266,24.52,16.99,41.51,2.354,5980.2,1.507,8.13,,,PR,List PR,TRS,0.38,0.554,113,6,GT,Guatemala,18.69247732,3.839287086,39352700601,21.56157222,-6.040215583,89.56806791,3239.567178,67.10481152,-4.974498761,9.820932786,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3239.567178,3.839287086,39352700601,21.56157222,18.69247732,-6.040215583,89.56806791,67.10481152,-4.974498761,9.820932786
208,GTM,2003,9,0,Guatemala ,1.237,0.727,2.472,1.894,0.663,0.487,-0.583,4.612,1,0.386,0.35,0.242,0.211,0.227,0.227,0.192,0.192,0.613,0.576,0.434,0.403,38.56,28.96,67.52,2.354,6004.1,0.319,5.6,2.81,,PR,List PR,TRS,0.382,0.558,158,6,GT,Guatemala,21.03844097,2.560377668,40360278359,26.65440813,-4.816318905,88.83484506,3250.841126,67.00233919,0.09032397,9.752416094,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3250.841126,2.560377668,40360278359,26.65440813,21.03844097,-4.816318905,88.83484506,67.00233919,0.09032397,9.752416094
209,GTM,2004,9,1,Guatemala ,0.739,0.86,1.911,2.06,0.704,0.77,-0.739,5.129,0,0.386,0.35,0.242,0.211,0.227,0.227,0.192,0.192,0.613,0.576,0.434,0.403,38.56,28.96,67.52,4.451,6070.2,0.982,7.58,2.97,,PR,List PR,TRS,0.401,0.579,158,6,GT,Guatemala,22.14445739,3.137916836,41626750329,26.63084525,-4.9386515,87.89264223,3282.321072,70.21487236,1.363176393,8.90663133,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3282.321072,3.137916836,41626750329,26.63084525,22.14445739,-4.9386515,87.89264223,70.21487236,1.363176393,8.90663133
210,GTM,2005,9,0,Guatemala ,0.739,0.86,1.911,2.06,0.704,0.77,-0.739,4.396,0,0.386,0.35,0.242,0.211,0.227,0.227,0.192,0.192,0.613,0.576,0.434,0.403,38.56,28.96,67.52,4.451,6130.5,1.137,9.11,,,PR,List PR,TRS,0.399,0.579,158,6,GT,Guatemala,21.60212014,3.276026926,42990453878,25.76644405,-4.633442144,86.64492555,3320.164071,67.10369961,2.016163383,8.613525103,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD,3320.164071,3.276026926,42990453878,25.76644405,21.60212014,-4.633442144,86.64492555,67.10369961,2.016163383,8.613525103
